# JPWiki Japanese localization data
# kind	key	english	japanese
　遂に＜大連山＞の骨は地面に落ちると、それは、Vivecが自身の神秘的な印に因んで名前を付けた＜剣の都＞〔City_of_Swords〕の礎石となった。そして、その骨を跨ぐようにして網は落ちて来て、すなわち、骨の間に掛かる橋となったのである。その橋の弧が彼の聖なる智慧によって触れられて以来、その弧は、既知の世界に於ける如何なる街の通りにも増して完全となったのである。<br>
　新たなる街にVeloth人の群集は遣って来て、その街に対してAyemとSehtは祝福を与えた。その路地は、笑い声と愛と、そして樹の形をしている敵の子供達の力強さとによって満ちていた。<br>
　Ayemは言った。<br>
「私の姉妹兄弟の都に対して、Indoril家の聖なる守護を与えよう。彼らIndoril家は、そこからHortatorが訪れたところの天空の下に於いて、権力と王座は同等でないことを知っているような者達である」<br>
　「私の姉妹兄弟の都に対して、いまだMolag_Balの残されている暗い片隅を通る安全な通路を与えよう。それに加えて、SO-T-HA_SILという呪文、すなわち力強さに対する私の名前を与えよう。人々の移動が目的に沿うものであり、文明という神秘の小道を伴って全ての本道と路地を満たさない限りは、その呪文は喪失を守ってくれるだろう。そして、その呪文は、街に対して心を与えるものであり、ALMSIVIの充分なる凝縮物に満ちる水路へと街を変えるものであるだろう」<br>
　かくして、Resdayniaの日々に於いて、Vivecという都市は設立されたのである。<br>
ALMSIVIで言葉は閉じられる。<br>
<br>
　訳注　Qwerty：この説教は都市Vivecの設立を語っている。この説教は、ゲーム内の物語とは上手く合致しない。つまり、ゲームは、Vvardenfellは寺院の支配下に在って第三時代の間の何時かまでに入植は終えられていた、と言明しているのである。しかし、これを全くの矛盾であると言う積もりは無い。結局のところ、神Vivecは、寺院による非難を尊重する必要は無いのである。

<hr>
翻訳：死んだ異性氏<br>
book	01000CEA		<div align="left">「Vivec三十六説教」第二十五説教<br>
<br>
　都の聖典。<br>
<br>
「『全ての都は頑健なる光より生まれる。私の都も、彼の都も、そうである。<br>
『しかし、それから光は引いて、明るくも恐ろしいVelothの天使を暴き立てた。彼の姿形は怪物以前であり、悪魔のVEHKであり、陰鬱にして青白くも美しく、鳥のような骨の上に薄く痛ましく広げられた皮の、羽の生えた蛇を腕に巻きつかせているものである。翼は背後に広げられ、その翼の赤と黄は陽の中で剃刀のように絶える。僅かばかりに集まっている火の如き髪は水中に在るかのように浮かんでおり、その頭頂からは乳白色の後光が差している。彼の影響力は否定できないものであり、あまりにも多くの畏敬の念が育まれていった。<br>
　『他のものとは異なり、これは神の都である。諸外国に由来する諸々の都は、私に対して敬意を支払わせるために、それらの住人たちを眠らせて＜星の損なわれし東方＞へと歩かせた。永劫の氷によってパリパリに凍り付いた北方の人々の首都は、都であるVivecと私であるVivecとの前に於いて御辞儀をしたのである。<br>
　『＜自己に関する想念＞通りはトンネルの血液を通じて走っている。私は自身を組み立て直した。私の交通腕に沿って位置する素晴らしい目の在る道標は、まもなく内海となるものである。快楽に関する一枚岩の器械のように私が立ち上がる様子を見るために集まって来た全てと共に、私の体は悠然と進んで行く。私の背骨は、私という都に通ずる主道である。数え切れぬ程の取引が静脈とキャットウォーク〔狭く細い道〕に位置しており、人々は方々を歩き回りに歩き回りて、そして私に付け加わる。頭蓋骨の空洞に沿って寺院は建立されており、それらを私は絶えず王冠として身に着けているだろう。神の唇を跨いで歩け。<br>
　『人々は私に新たなる扉を付け加えて、往来と市場での大股歩きの熱気を伴って、私は努力も無しに超越的不滅となる。その市場では、私は取引をする、子供達を怒鳴り付ける、そして、人々が遊んだり嘲り笑ったり楽しんだり欲したり、片面ずつに私の顔と都の姿が新しく鋳造された地元の硬貨で以って支払ったりする様子を聞くのである。私は新たなる窓の各々を注視する。まもなく、私は百万の目を有する虫となるのである。<br>
『赤く火花を散らす戦トランペットの音色は、よろよろと歩く胸郭に於ける牛のように聞こえる。異教徒たちは、広場の膝で処刑される。丘に、発疹のように立ち並ぶ家々に、私は殺到する。しかし、私は決して傷を付けない。都は狩猟に対する解毒剤である。<br>
　『自身の空洞を灯すために私はカンテラを掲げる、私の名前を何度も生み出す幾千もの燭台に蝋を貸し与える、その無数なる名前はマントラと司祭とを取り囲んで、神の都は、名付ける名前によって全頂点を満たして、車輪が付けられて、旋回して、一対の足音を伴う川の言語の忍び笑いを走らせて、売却して、窃盗して、探求して、そして、汝ら、私と共に歩む者達に不安は存しない。これは、PSJJJ、すなわち卵・イメージ・人・神・都・言明の契約である。私は仕えて、そして仕えられる。私は針金・ステアリング・モルタルから構成されている。そして、私は自身の慣例に、私なしの世界に、従うものである」<br>
